Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.106-192.168.0.101-52501-21-6,192.168.0.106,52501,192.168.0.101,21,6,26/06/2026 11:19:16 PM,58558,3,4,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,10.0,341.5417193210151,119.53960176235528,9759.666666666666,22688.109261608086,56055.0,2.0,56078.0,28039.0,39650.30564825446,56076.0,2.0,58537.0,19512.333333333336,32899.335499874964,57497.0,30.0,0,0,0,0,104,136,51.23125789815226,68.30834386420301,0.0,20.0,2.5,7.0710678118654755,50.00000000000001,2,2,0,1,6,0,0,0,1.0,2.857142857142857,0.0,5.0,0,0,0,0,0,0,0,0,0,0,64240,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-54439-21-6,192.168.0.106,54439,192.168.0.101,21,6,26/06/2026 11:19:16 PM,58658,3,4,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,10.0,340.95945992021547,119.33581097207542,9776.333333333332,22694.443405086335,56085.0,3.0,56150.0,28075.0,39699.80312293753,56147.0,3.0,58596.0,19532.0,32923.585725130244,57545.0,55.0,0,0,0,0,104,136,51.14391898803232,68.1918919840431,0.0,20.0,2.5,7.0710678118654755,50.00000000000001,2,2,0,1,6,0,0,0,1.0,2.857142857142857,0.0,5.0,0,0,0,0,0,0,0,0,0,0,64240,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50685-80-6,192.168.0.106,50685,192.168.0.101,80,6,26/06/2026 11:17:18 PM,117341476,6,4,214.0,492.0,214.0,0.0,35.666666666666664,87.36513415926669,492.0,0.0,123.0,246.0,6.016627914242361,0.08522135855867366,1.3037941777777778E7,3.9073996572172984E7,1.17235243E8,2.0,1.17340849E8,2.3468169799999997E7,5.241739715279108E7,1.17235243E8,2.0,106105.0,35368.33333333333,39659.0904123296,78417.0,318.0,0,0,0,0,200,136,0.05113281513520419,0.03408854342346947,0.0,492.0,64.18181818181817,155.73940938748817,24254.763636363634,2,2,0,2,9,0,0,0,0.0,70.6,35.666666666666664,123.0,0,0,0,0,0,0,6,214,4,492,63,64,1,32,0,0,0,0,1.17235243E8,0.0,1.17235243E8,1.17235243E8,NeedManualLabel
192.168.0.106-192.168.0.101-52501-21-6,192.168.0.106,52501,192.168.0.101,21,6,26/06/2026 11:19:16 PM,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,40,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-54439-21-6,192.168.0.106,54439,192.168.0.101,21,6,26/06/2026 11:19:16 PM,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50487-80-6,192.168.0.106,50487,192.168.0.101,80,6,26/06/2026 11:19:15 PM,158903,6,5,209.0,3477.0,209.0,0.0,34.83333333333333,85.32389270694738,2896.0,0.0,695.4,1255.634421318562,23196.541286193467,69.2246213098557,15890.300000000001,28733.808314132908,77678.0,1.0,158656.0,31731.2,35245.77552274882,77776.0,1.0,158805.0,39701.25,45465.8567306281,80359.0,7.0,0,0,0,0,200,168,37.758884350830385,31.46573695902532,0.0,2896.0,307.16666666666663,833.1671046329326,694167.4242424241,2,2,0,3,10,0,0,0,0.0,335.09090909090907,34.833333333333336,695.4,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50489-80-6,192.168.0.106,50489,192.168.0.101,80,6,26/06/2026 11:19:16 PM,133001,5,4,220.0,492.0,220.0,0.0,44.0,98.38699100999075,492.0,0.0,123.0,246.0,5353.343207945804,67.66866414538237,16625.125,38440.73014557606,109895.0,2.0,132605.0,33151.25,52697.177997656254,110660.0,2.0,132912.0,44304.0,58132.31066283191,110293.0,658.0,0,0,0,0,168,136,37.5937023029902,30.07496184239216,0.0,492.0,71.2,163.2209136926597,26641.066666666666,2,2,0,2,8,0,0,0,0.0,79.11111111111111,44.0,123.0,0,0,0,0,0,0,0,0,0,0,64240,64,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50491-21-6,192.168.0.106,50491,192.168.0.101,21,6,26/06/2026 11:19:16 PM,112890,3,3,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,6.666666666666666,11.547005383792516,177.1636105943839,53.14908317831517,22578.0,49198.14124537633,110570.0,2.0,110640.0,55320.0,78231.46584335488,110638.0,2.0,112822.0,56411.0,79734.77486015747,112792.0,30.0,0,0,0,0,104,104,26.574541589157587,26.574541589157587,0.0,20.0,2.857142857142857,7.559289460184544,57.142857142857146,2,2,0,1,5,0,0,0,1.0,3.3333333333333335,0.0,6.666666666666667,0,0,0,0,0,0,0,0,0,0,64240,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50491-21-6,192.168.0.106,50491,192.168.0.101,21,6,26/06/2026 11:19:16 PM,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.101-50493-22-6,192.168.0.106,50493,192.168.0.101,22,6,26/06/2026 11:19:16 PM,16660,3,4,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,5.5,11.0,1320.5282112845136,420.16806722689074,2776.6666666666665,4446.200115454394,10890.0,3.0,11026.0,5513.0,7792.316728675753,11023.0,3.0,16527.0,5509.0,5445.640733651092,11132.0,260.0,0,0,0,0,104,136,180.0720288115246,240.09603841536614,0.0,22.0,2.75,7.7781745930520225,60.5,2,2,0,1,6,0,0,0,1.0,3.142857142857143,0.0,5.5,0,0,0,0,0,0,0,0,0,0,64240,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
