Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.103-118.69.16.33-47630-80-6,192.168.0.103,47630,118.69.16.33,80,6,27/06/2026 09:05:15 AM,22635,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.8968411751712,5658.75,4232.460385717351,9126.0,47.0,13509.0,6754.5,2848.9332214006,8769.0,4740.0,13913.0,13913.0,0.0,13913.0,13913.0,0,0,0,0,104,72,132.5381047051027,88.35873647006848,0.0,0.0,0.0,0.0,0.0,2,2,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,510,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.103-61143-80-6,192.168.0.106,61143,192.168.0.103,80,6,27/06/2026 09:05:17 AM,3775,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.8013245033112,3775.0,0.0,3775.0,3775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,264.9006622516556,264.9006622516556,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.103-118.69.16.25-48254-80-6,192.168.0.103,48254,118.69.16.25,80,6,27/06/2026 09:05:20 AM,15459,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.4361860404942,3864.75,2715.4653836865605,5921.0,56.0,9538.0,4769.0,1320.8754672564708,5703.0,3835.0,11680.0,11680.0,0.0,11680.0,11680.0,0,0,0,0,104,72,194.06171162429652,129.37447441619767,0.0,0.0,0.0,0.0,0.0,2,2,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,510,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.103-64911-80-6,192.168.0.106,64911,192.168.0.103,80,6,27/06/2026 09:05:22 AM,33955,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.90148726255338,33955.0,0.0,33955.0,33955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,29.45074363127669,29.45074363127669,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.103-118.69.16.33-46372-80-6,192.168.0.103,46372,118.69.16.33,80,6,27/06/2026 09:05:25 AM,61894,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.78327463082044,15473.5,15629.374257041343,36013.0,63.0,43493.0,21746.5,20175.87778759576,36013.0,7480.0,54477.0,54477.0,0.0,54477.0,54477.0,0,0,0,0,104,72,48.46996477849226,32.313309852328175,0.0,0.0,0.0,0.0,0.0,2,2,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,510,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.103-65231-80-6,192.168.0.106,65231,192.168.0.103,80,6,27/06/2026 09:05:27 AM,206,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9708.73786407767,206.0,0.0,206.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4854.368932038835,4854.368932038835,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.103-56982-80-6,192.168.0.106,56982,192.168.0.103,80,6,27/06/2026 09:05:27 AM,20408,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0015680125441,6802.666666666667,5776.473347409588,10346.0,137.0,20408.0,10204.0,394.5655839020935,10483.0,9925.0,0,0,0,0,0,0,0,0,0,104,40,147.00117600940808,49.00039200313603,0.0,0.0,0.0,0.0,0.0,0,2,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.103-52037-22-6,192.168.0.106,52037,192.168.0.103,22,6,27/06/2026 09:05:27 AM,20413,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.95355900651546,6804.333333333333,8508.802579290068,16445.0,343.0,20413.0,10206.5,9307.646560758525,16788.0,3625.0,0,0,0,0,0,0,0,0,0,104,40,146.96516925488658,48.988389751628866,0.0,0.0,0.0,0.0,0.0,0,2,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.103-64410-21-6,192.168.0.106,64410,192.168.0.103,21,6,27/06/2026 09:05:27 AM,12598,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.51071598666454,4199.333333333334,7150.815990733738,12456.0,2.0,12598.0,6299.0,8905.302802263379,12596.0,2.0,0,0,0,0,0,0,0,0,0,104,40,238.1330369899984,79.37767899666613,0.0,0.0,0.0,0.0,0.0,0,2,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-192.168.0.103-65409-80-6,192.168.0.106,65409,192.168.0.103,80,6,27/06/2026 09:05:32 AM,115,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17391.304347826088,115.0,0.0,115.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8695.652173913044,8695.652173913044,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
